0.003465,0.005195,0.018873,0.015789,0.006137,0.008805,0.014775,0.003725,0.005052,0.006145,0.008097,0.006187,0.023522,0.004402,0.012680,0.006839,0.013052,0.007749,0.007860,0.013292,0.004238,0.005072,0.005238,0.003177,0.001739,0.003953,0.004810,0.013254,0.012503,0.008482,0.014582,0.006212,0.008513,0.008482,0.007466,0.003189,0.007881,0.003920,0.012245,0.005401,0.004173,0.007184,0.009479,0.007050,0.019673,0.014773,0.013152,0.008480,0.030047,0.007705,0.008072,0.008170,0.008226,0.004172,0.005983,0.012822,0.024812,0.009132,0.008591,0.001754,0.008488,0.010396,0.004476,0.004543,0.004000,0.013947,0.008106,0.004710,0.013129,0.008013,0.007902,0.021308,0.007191,0.008104,0.006754,0.011435,0.012490,0.024865,0.052275,0.006529,0.011056,0.008260,0.006386,0.006510,0.005080,0.011005,0.007621,0.008183,0.011451,0.006564,0.007800,0.016452,0.009469,0.008008,0.003271,0.035663,0.007406,0.033712,0.009246,0.002749
0.006950,0.007493,0.015729,0.009781,0.006831,0.009552,0.005692,0.016851,0.012830,0.006283,0.007242,0.008105,0.007351,0.008513,0.012185,0.007741,0.009057,0.008716,0.007717,0.014119,0.017288,0.010464,0.006885,0.008480,0.002878,0.007388,0.014705,0.004907,0.005306,0.012010,0.006730,0.012131,0.007443,0.009202,0.009969,0.013919,0.010877,0.005362,0.010069,0.007090,0.005084,0.008642,0.007202,0.008181,0.009396,0.011307,0.011673,0.009258,0.035442,0.008761,0.008429,0.009529,0.007464,0.002222,0.012471,0.006827,0.010045,0.009050,0.007726,0.010228,0.008710,0.008381,0.009056,0.017878,0.004245,0.008351,0.008985,0.006828,0.013050,0.009021,0.008416,0.003840,0.010364,0.008192,0.008924,0.005344,0.013221,0.018600,0.039746,0.006681,0.011172,0.008523,0.008941,0.006445,0.005158,0.011585,0.002473,0.006744,0.007463,0.008776,0.008233,0.009376,0.009592,0.009131,0.005824,0.034081,0.006121,0.034833,0.007206,0.009711
0.008277,0.008022,0.012076,0.008135,0.015260,0.009700,0.005301,0.019499,0.014469,0.006272,0.008560,0.006864,0.007628,0.005930,0.003891,0.016314,0.008729,0.008682,0.007705,0.013698,0.006008,0.008878,0.007213,0.007379,0.004990,0.007844,0.014695,0.014892,0.021369,0.004473,0.005015,0.006542,0.009918,0.008454,0.010114,0.010009,0.008781,0.004374,0.009994,0.009042,0.009755,0.008479,0.007173,0.008234,0.015548,0.010159,0.011150,0.008922,0.020690,0.008706,0.008431,0.009113,0.021658,0.002808,0.010939,0.022753,0.009478,0.007649,0.008385,0.024152,0.008902,0.007249,0.009866,0.011580,0.004035,0.013873,0.008376,0.011653,0.010291,0.008379,0.009765,0.010848,0.010382,0.008886,0.005859,0.009002,0.009037,0.009185,0.016249,0.008306,0.008839,0.008666,0.008331,0.010432,0.013943,0.006741,0.007433,0.008852,0.011984,0.007462,0.008595,0.008753,0.008676,0.008569,0.004369,0.035587,0.008936,0.009334,0.007387,0.006209
0.009416,0.009613,0.006891,0.006268,0.005401,0.008296,0.012855,0.011607,0.011002,0.013467,0.009258,0.007453,0.013595,0.011259,0.004873,0.013389,0.007379,0.009105,0.010611,0.007380,0.011994,0.011849,0.012724,0.019599,0.012363,0.006725,0.015835,0.012209,0.006134,0.018212,0.010816,0.015083,0.006834,0.008852,0.010748,0.024183,0.009254,0.008163,0.007670,0.010389,0.011262,0.009247,0.008486,0.010782,0.006327,0.009285,0.006745,0.008736,0.003780,0.009656,0.009075,0.009183,0.006325,0.023203,0.011082,0.004328,0.009892,0.008366,0.011337,0.009014,0.009197,0.009806,0.010812,0.008856,0.007606,0.012826,0.008970,0.014507,0.008188,0.009270,0.008637,0.020419,0.010926,0.009674,0.009745,0.004567,0.005954,0.003730,0.001528,0.013267,0.008172,0.009938,0.009479,0.006878,0.008026,0.009847,0.009982,0.010078,0.012817,0.009562,0.009018,0.009245,0.007882,0.009857,0.013763,0.005500,0.009596,0.011278,0.007956,0.017775
0.009563,0.009398,0.011043,0.006235,0.007145,0.009046,0.008452,0.005782,0.007572,0.013304,0.009588,0.008562,0.004229,0.008905,0.017936,0.006874,0.013241,0.009666,0.010908,0.006533,0.005734,0.016041,0.011941,0.004262,0.023293,0.016612,0.013629,0.009378,0.003545,0.009259,0.011458,0.009743,0.009262,0.010179,0.011145,0.015682,0.009821,0.011530,0.009059,0.011808,0.018709,0.009421,0.010965,0.009419,0.008713,0.009282,0.009430,0.009146,0.002572,0.009537,0.009501,0.009270,0.009646,0.015956,0.008088,0.004420,0.014556,0.009074,0.010117,0.009874,0.009108,0.009093,0.008166,0.005943,0.008894,0.012536,0.009345,0.011979,0.009505,0.009693,0.008755,0.022254,0.009760,0.010987,0.011612,0.006134,0.006743,0.014091,0.004169,0.011297,0.008934,0.010734,0.009553,0.012689,0.016500,0.007185,0.003195,0.007431,0.010264,0.009340,0.013858,0.008913,0.009028,0.009341,0.020035,0.002926,0.007677,0.009934,0.008071,0.009271
0.009463,0.009605,0.008047,0.006231,0.006030,0.010489,0.009116,0.015459,0.011917,0.013562,0.009422,0.007187,0.021416,0.012315,0.008216,0.009872,0.012013,0.009623,0.010935,0.009546,0.010371,0.010001,0.013883,0.008360,0.039121,0.003886,0.016033,0.008188,0.004087,0.008365,0.008316,0.014955,0.007422,0.009755,0.008279,0.013541,0.010522,0.005233,0.008503,0.009574,0.013265,0.009674,0.010477,0.008922,0.010909,0.009418,0.008265,0.008923,0.009442,0.009368,0.009533,0.008954,0.007938,0.023144,0.010517,0.003638,0.014156,0.008381,0.009759,0.007662,0.009167,0.008607,0.012025,0.008788,0.006920,0.008067,0.009146,0.012672,0.008165,0.009471,0.008737,0.007080,0.008919,0.009488,0.008855,0.006951,0.007974,0.010113,0.004997,0.009615,0.009258,0.010587,0.009050,0.010624,0.015510,0.007282,0.010592,0.011103,0.007722,0.009323,0.009578,0.009953,0.009534,0.011658,0.012513,0.005666,0.007033,0.004297,0.008160,0.013595
0.010447,0.010191,0.004935,0.011653,0.009892,0.009656,0.005274,0.003831,0.005181,0.006137,0.010202,0.006594,0.018278,0.005318,0.006681,0.009671,0.006495,0.008628,0.007663,0.006959,0.013320,0.006652,0.007024,0.022830,0.023398,0.004497,0.010231,0.010893,0.007597,0.008405,0.005083,0.007291,0.008980,0.009187,0.007928,0.013150,0.010934,0.014946,0.010609,0.007120,0.004694,0.008663,0.009690,0.007772,0.006593,0.010624,0.012598,0.008129,0.028234,0.008579,0.008593,0.009274,0.008725,0.003355,0.011282,0.006884,0.006884,0.009937,0.010610,0.006766,0.009182,0.008627,0.003718,0.004940,0.021042,0.013257,0.008560,0.005126,0.016537,0.008338,0.008794,0.005354,0.009099,0.009066,0.008504,0.014322,0.005514,0.013872,0.011245,0.009557,0.008135,0.009510,0.008604,0.010776,0.008135,0.008329,0.029204,0.011383,0.012644,0.008860,0.010644,0.015554,0.010331,0.014268,0.007902,0.006618,0.013047,0.032075,0.009531,0.008147
0.015707,0.012297,0.004153,0.005826,0.004429,0.007808,0.005663,0.004736,0.006015,0.010955,0.008885,0.014581,0.001775,0.018980,0.020416,0.004603,0.006013,0.008852,0.010137,0.005606,0.016483,0.007367,0.013148,0.015163,0.006298,0.021498,0.005717,0.005124,0.007741,0.004061,0.006912,0.014985,0.004999,0.008408,0.010034,0.016092,0.007956,0.009412,0.006929,0.010727,0.016699,0.008700,0.010708,0.010170,0.004213,0.005676,0.006113,0.008498,0.002091,0.008763,0.012794,0.006702,0.008642,0.023085,0.012507,0.003262,0.009180,0.008610,0.010753,0.066822,0.009140,0.005868,0.010783,0.008805,0.017001,0.005542,0.008371,0.014886,0.005230,0.008695,0.007824,0.011041,0.009712,0.009464,0.009796,0.004623,0.005516,0.004877,0.003661,0.012006,0.007335,0.009763,0.008736,0.006532,0.013745,0.006936,0.022820,0.011061,0.005923,0.011530,0.009272,0.007176,0.008651,0.008854,0.015096,0.002594,0.010776,0.022531,0.007846,0.009509
0.011232,0.011457,0.007027,0.006639,0.011552,0.011576,0.006784,0.012531,0.012410,0.010380,0.010442,0.008819,0.019027,0.008605,0.005738,0.014304,0.010676,0.010486,0.009151,0.007711,0.005694,0.009281,0.015113,0.005737,0.005168,0.004728,0.008395,0.013791,0.011404,0.007126,0.013869,0.012364,0.009845,0.011057,0.012172,0.015851,0.010806,0.012259,0.011438,0.010199,0.008855,0.010679,0.011773,0.012360,0.011886,0.010428,0.008328,0.010032,0.003369,0.010571,0.010567,0.012101,0.010243,0.017927,0.011621,0.013583,0.007024,0.010303,0.008733,0.002027,0.010405,0.013017,0.008335,0.010642,0.009664,0.016311,0.010472,0.010050,0.013889,0.010864,0.010284,0.004803,0.009278,0.009141,0.010053,0.005609,0.016677,0.005872,0.009179,0.009837,0.010842,0.011543,0.010911,0.009757,0.006644,0.013447,0.003923,0.008083,0.012688,0.010107,0.010517,0.010448,0.009522,0.010727,0.011236,0.005607,0.006550,0.003389,0.008959,0.005463
0.006588,0.007081,0.015925,0.007767,0.006851,0.009354,0.005234,0.019809,0.014377,0.011562,0.007396,0.009811,0.002864,0.009093,0.004872,0.011986,0.006111,0.008604,0.009668,0.014422,0.019020,0.007524,0.010776,0.006078,0.007518,0.008653,0.014552,0.007316,0.021005,0.004576,0.005476,0.013303,0.007173,0.009014,0.009944,0.019416,0.008569,0.005300,0.009330,0.008132,0.005538,0.008502,0.007609,0.008321,0.010457,0.008554,0.009098,0.009083,0.008293,0.008652,0.008916,0.007682,0.005949,0.002721,0.012580,0.007630,0.007973,0.008187,0.006923,0.058601,0.008233,0.006175,0.004798,0.007418,0.006010,0.004826,0.008571,0.010699,0.011795,0.008581,0.008090,0.022586,0.010186,0.007275,0.009283,0.004217,0.013483,0.004612,0.016559,0.009216,0.008317,0.008249,0.008190,0.008986,0.011247,0.007149,0.005152,0.006924,0.010579,0.008526,0.009124,0.008534,0.009276,0.008448,0.007605,0.029997,0.010487,0.030219,0.007109,0.009950
