0.004751,0.013150,0.008120,0.018676,0.006122,0.009299,0.010954,0.009473,0.009615,0.009697,0.011260,0.010754,0.009236,0.013709,0.010726,0.009709,0.010716,0.018014,0.011314,0.010611,0.010500,0.010179,0.010684,0.005966,0.009504,0.009698,0.012511,0.012043,0.009755,0.013261,0.009293,0.018204,0.010060,0.007700,0.009345,0.009503,0.009358,0.011817,0.009460,0.010183,0.009213,0.009967,0.011484,0.009544,0.006963,0.009092,0.007975,0.009528,0.007319,0.010310,0.010019,0.012377,0.007241,0.009712,0.007909,0.008950,0.009579,0.010886,0.009020,0.009148,0.009023,0.009182,0.009374,0.012285,0.007725,0.009302,0.009033,0.009744,0.010571,0.010083,0.009399,0.007212,0.009900,0.008949,0.012837,0.010107,0.009233,0.018169,0.008311,0.008430,0.009918,0.009223,0.009104,0.010726,0.009655,0.009205,0.009220,0.006244,0.012448,0.009257,0.009908,0.010219,0.013699,0.011366,0.004564,0.009256,0.008866,0.010579,0.008108,0.008407
0.003767,0.015177,0.007945,0.019630,0.005326,0.010263,0.009339,0.009060,0.009013,0.009312,0.010221,0.008838,0.008960,0.014378,0.010968,0.008954,0.007588,0.023007,0.009442,0.009639,0.009821,0.010898,0.010522,0.008825,0.009067,0.013263,0.014583,0.011657,0.010100,0.016400,0.009708,0.017689,0.007968,0.005958,0.009502,0.008871,0.009154,0.005106,0.008975,0.009032,0.009212,0.009763,0.008800,0.007437,0.005885,0.008585,0.006702,0.008718,0.004820,0.013624,0.010500,0.013779,0.006868,0.009415,0.006594,0.009321,0.009050,0.008488,0.009363,0.008814,0.009193,0.008168,0.007951,0.010161,0.011059,0.009110,0.012915,0.009727,0.014350,0.008117,0.007854,0.007063,0.009954,0.010196,0.010612,0.009459,0.009047,0.017334,0.008626,0.006651,0.010924,0.010628,0.008300,0.009941,0.009080,0.013118,0.005742,0.010463,0.011249,0.009536,0.011208,0.012104,0.010920,0.021778,0.005623,0.008942,0.014416,0.008994,0.009251,0.006575
0.015614,0.007597,0.010432,0.005640,0.006984,0.008630,0.012928,0.007676,0.009078,0.009161,0.009385,0.009650,0.009124,0.006548,0.011158,0.009036,0.005381,0.004254,0.008637,0.008604,0.008500,0.009568,0.006446,0.009053,0.009108,0.007555,0.015384,0.006801,0.008982,0.006250,0.010565,0.006586,0.008739,0.019158,0.009070,0.010003,0.009753,0.020757,0.009855,0.010107,0.009930,0.009197,0.006996,0.012903,0.015910,0.010977,0.015737,0.010520,0.008227,0.006406,0.008011,0.006372,0.012260,0.008643,0.010491,0.008536,0.009287,0.010432,0.009219,0.008955,0.008921,0.010484,0.010207,0.009000,0.011601,0.010036,0.011040,0.009003,0.008399,0.010736,0.012395,0.012954,0.008732,0.009040,0.008752,0.008970,0.009215,0.016937,0.010717,0.012633,0.008294,0.007896,0.009422,0.009192,0.009710,0.016473,0.016309,0.014260,0.013618,0.009136,0.005352,0.007420,0.011543,0.004805,0.024692,0.009252,0.007357,0.007299,0.007863,0.013569
0.005003,0.012522,0.008092,0.010190,0.005733,0.009410,0.010542,0.009014,0.010651,0.009510,0.010682,0.009087,0.009013,0.006968,0.009429,0.009508,0.015541,0.016257,0.011767,0.011550,0.008499,0.008206,0.010003,0.007945,0.009365,0.011909,0.007356,0.010866,0.009598,0.017082,0.010185,0.015135,0.010883,0.006074,0.008900,0.009253,0.009279,0.010933,0.009330,0.009188,0.009241,0.011027,0.010929,0.009777,0.008042,0.008941,0.008358,0.008547,0.005807,0.009621,0.011110,0.012513,0.009327,0.009356,0.009133,0.010046,0.009239,0.008271,0.010577,0.008950,0.009616,0.008279,0.008552,0.008706,0.007721,0.007974,0.012891,0.009066,0.008570,0.014080,0.009739,0.007712,0.009179,0.009985,0.010018,0.009388,0.009284,0.018315,0.009396,0.011703,0.011274,0.010030,0.008737,0.010753,0.009823,0.011878,0.013379,0.006480,0.010119,0.009811,0.022042,0.008933,0.008136,0.015204,0.006188,0.009115,0.013493,0.008916,0.008565,0.007683
0.015209,0.008004,0.010679,0.004698,0.014801,0.008980,0.009693,0.009866,0.009226,0.009317,0.008596,0.010175,0.009414,0.006460,0.011819,0.009412,0.007279,0.003820,0.008211,0.008058,0.011115,0.009575,0.007375,0.019478,0.009920,0.007651,0.010911,0.006157,0.009361,0.005155,0.009027,0.013968,0.010063,0.006191,0.009508,0.010165,0.009679,0.014787,0.009829,0.009627,0.010337,0.007989,0.007100,0.012591,0.014055,0.010934,0.014987,0.009176,0.023865,0.007297,0.007419,0.011278,0.008337,0.009007,0.013948,0.009673,0.009524,0.008811,0.009312,0.009336,0.009850,0.010421,0.011001,0.009113,0.012181,0.010758,0.010347,0.009596,0.008889,0.011847,0.008346,0.009567,0.008909,0.008955,0.007931,0.009047,0.009716,0.007124,0.011629,0.008894,0.008498,0.009302,0.010415,0.009551,0.010185,0.016451,0.007970,0.016693,0.011541,0.009519,0.003958,0.007607,0.010303,0.006891,0.024440,0.009784,0.010420,0.007613,0.008296,0.008208
0.004765,0.012420,0.007904,0.016446,0.004541,0.008506,0.012763,0.008146,0.011023,0.010046,0.013546,0.008825,0.008856,0.016428,0.009125,0.010443,0.016482,0.019437,0.013213,0.016359,0.009572,0.007005,0.007455,0.005979,0.009208,0.007978,0.007330,0.012632,0.008844,0.020287,0.008523,0.013699,0.013006,0.010941,0.008728,0.008861,0.008827,0.017003,0.010084,0.009601,0.008938,0.009560,0.011925,0.007508,0.009412,0.008858,0.009286,0.009419,0.003814,0.006206,0.008600,0.010568,0.011470,0.010755,0.012612,0.008839,0.009691,0.012302,0.009232,0.009269,0.008817,0.008096,0.007999,0.005709,0.006777,0.007108,0.008254,0.008968,0.006764,0.011663,0.009820,0.011408,0.009341,0.008980,0.008260,0.008856,0.009239,0.009565,0.007809,0.011042,0.009809,0.009051,0.008763,0.009855,0.009577,0.017314,0.018416,0.006503,0.012760,0.008998,0.005376,0.010775,0.010493,0.010765,0.004375,0.008869,0.008928,0.011400,0.010570,0.009830
0.013556,0.008438,0.010435,0.006548,0.008619,0.010215,0.009708,0.010086,0.009851,0.009294,0.008217,0.009970,0.009909,0.008262,0.010999,0.009458,0.015111,0.011875,0.010180,0.010297,0.008920,0.011417,0.013225,0.016049,0.009888,0.008233,0.014728,0.011153,0.009399,0.011779,0.010852,0.010104,0.009610,0.008815,0.009313,0.009520,0.009556,0.013788,0.009809,0.010642,0.010028,0.010352,0.007386,0.010420,0.011385,0.009433,0.008847,0.010877,0.024714,0.012035,0.008728,0.007316,0.010707,0.009335,0.008066,0.009088,0.009628,0.010509,0.010638,0.009622,0.009246,0.009362,0.008727,0.010269,0.009919,0.009280,0.010768,0.009771,0.008183,0.010871,0.013471,0.007513,0.010172,0.008984,0.007559,0.008884,0.009542,0.004744,0.010067,0.012422,0.008614,0.009800,0.009072,0.009225,0.009793,0.006800,0.005743,0.006628,0.005355,0.009963,0.006490,0.010040,0.012359,0.009998,0.016655,0.009528,0.007621,0.008821,0.012837,0.007965
0.011173,0.008577,0.009623,0.005580,0.005722,0.010617,0.012871,0.008780,0.010319,0.010029,0.013084,0.010094,0.009384,0.014365,0.008152,0.010143,0.017482,0.007920,0.010490,0.010301,0.011133,0.010995,0.007438,0.007309,0.009228,0.011775,0.008809,0.014598,0.010754,0.018891,0.008715,0.011968,0.008160,0.007102,0.009101,0.008984,0.009448,0.013925,0.009160,0.009165,0.009125,0.011665,0.010353,0.008077,0.010185,0.010770,0.014353,0.008626,0.003696,0.012633,0.011979,0.010347,0.007102,0.011217,0.006687,0.009497,0.009176,0.009270,0.008778,0.009087,0.009271,0.008276,0.007885,0.009846,0.007341,0.007756,0.012288,0.009385,0.012135,0.014912,0.007945,0.007120,0.009183,0.012227,0.009535,0.009266,0.009136,0.010915,0.009116,0.008741,0.010099,0.009007,0.008150,0.008984,0.009196,0.017077,0.006217,0.006421,0.009774,0.009430,0.008353,0.011994,0.010506,0.024132,0.009016,0.009075,0.014214,0.007643,0.007995,0.006453
0.019094,0.007148,0.011362,0.005778,0.007167,0.008860,0.012492,0.008053,0.011992,0.009343,0.009387,0.009358,0.009438,0.007219,0.009570,0.009940,0.005848,0.016682,0.012781,0.012556,0.008799,0.008584,0.009086,0.008181,0.009435,0.007510,0.007578,0.007286,0.009179,0.005411,0.008776,0.005540,0.010599,0.006943,0.009278,0.009854,0.009355,0.016571,0.010011,0.009727,0.010181,0.008000,0.006184,0.012248,0.011253,0.009528,0.009269,0.010055,0.027592,0.006214,0.007270,0.007382,0.008586,0.010026,0.014537,0.009203,0.009387,0.008887,0.010313,0.009089,0.009202,0.010574,0.009123,0.007648,0.011910,0.009879,0.011935,0.009492,0.007387,0.013049,0.009271,0.007440,0.009049,0.011139,0.010942,0.009606,0.009386,0.018964,0.010751,0.013371,0.008867,0.007895,0.009196,0.009323,0.009370,0.011550,0.014147,0.014754,0.005603,0.009407,0.005837,0.007954,0.007918,0.006070,0.025032,0.009392,0.010494,0.007852,0.009012,0.013232
0.017723,0.007789,0.011376,0.006679,0.019232,0.009067,0.010243,0.008753,0.008753,0.009435,0.008472,0.010410,0.009925,0.006528,0.012287,0.009526,0.010394,0.008692,0.007668,0.007129,0.009075,0.007985,0.007119,0.008237,0.009658,0.009764,0.007449,0.007305,0.009557,0.005722,0.008997,0.005721,0.010330,0.019765,0.009386,0.010455,0.009606,0.023532,0.010181,0.009889,0.009855,0.011774,0.007777,0.014538,0.016066,0.010618,0.013571,0.012063,0.009717,0.006511,0.009279,0.005171,0.009556,0.009113,0.015603,0.007695,0.010723,0.014557,0.009003,0.010479,0.008841,0.011143,0.012905,0.009499,0.010197,0.010144,0.009023,0.009727,0.006925,0.012218,0.008644,0.007721,0.009720,0.008497,0.007516,0.008876,0.009634,0.004737,0.008988,0.006760,0.008770,0.008618,0.009998,0.009332,0.010073,0.010208,0.021845,0.006916,0.006786,0.009665,0.010371,0.009701,0.005156,0.004974,0.024941,0.009795,0.009991,0.008853,0.010210,0.008600
